date,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,facial_coverings,vaccination_policy,stringency_index,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
2021-09-06,661.0,534306.0,10757.0,187.0,97061.0,2249.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,3042.0,126.0,411314.0,688945.0,3558022.0,115022.0,106566408.0,131636076.0,75507.0,49674917.0,190896.0,45816262.0,266403.0,95491179.0
2021-09-07,761.0,535067.0,10646.0,200.0,97261.0,2259.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,14534.0,108.0,412039.0,550374.0,3558022.0,115130.0,106978447.0,132186450.0,80293.0,49755210.0,191272.0,46007534.0,271565.0,95762744.0
2021-09-08,595.0,535662.0,10438.0,174.0,97435.0,2224.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,12828.0,119.0,412721.0,518153.0,3558022.0,115249.0,107391168.0,132704603.0,90970.0,49846180.0,216713.0,46224247.0,307683.0,96070427.0
2021-09-09,554.0,536216.0,10323.0,139.0,97574.0,2195.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,10969.0,114.0,413273.0,613496.0,3558022.0,115363.0,107804441.0,133318099.0,76921.0,49923101.0,174311.0,46398558.0,251232.0,96321659.0
2021-09-10,505.0,536721.0,10115.0,135.0,97709.0,2151.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,9966.0,94.0,413880.0,836652.0,3558022.0,115457.0,108218321.0,134154751.0,95992.0,50019093.0,215088.0,46613646.0,311080.0,96632739.0
2021-09-11,322.0,537043.0,10018.0,91.0,97800.0,2131.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,9601.0,46.0,414243.0,637240.0,3558022.0,115503.0,108632564.0,134791991.0,67160.0,50086253.0,178244.0,46791890.0,245404.0,96878143.0
2021-09-12,187.0,537230.0,10012.0,34.0,97834.0,2129.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,7679.0,29.0,414405.0,137477.0,3558022.0,115532.0,109046969.0,134929468.0,12823.0,50099076.0,34169.0,46826059.0,46992.0,96925135.0
2021-09-13,446.0,537676.0,9986.0,116.0,97950.0,2103.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,2062.0,97.0,414778.0,665563.0,3558022.0,115629.0,109461747.0,135595031.0,64556.0,50163632.0,134397.0,46960456.0,198953.0,97124088.0
2021-09-14,577.0,538253.0,9739.0,137.0,98087.0,2000.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,10327.0,94.0,415490.0,549677.0,3558022.0,115723.0,109877237.0,136144708.0,73485.0,50237117.0,136010.0,47096466.0,209495.0,97333583.0
2021-09-15,452.0,538705.0,9555.0,119.0,98206.0,1959.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,9144.0,80.0,416030.0,497421.0,3558022.0,115803.0,110293267.0,136642129.0,76582.0,50313699.0,174787.0,47271253.0,251369.0,97584952.0
2021-09-16,382.0,539087.0,9297.0,103.0,98309.0,1952.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,8128.0,74.0,416554.0,564313.0,3558022.0,115877.0,110709821.0,137206442.0,63838.0,50377537.0,117954.0,47389207.0,181792.0,97766744.0
2021-09-17,371.0,539458.0,9070.0,81.0,98390.0,1891.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,7373.0,92.0,417059.0,792154.0,3558022.0,115969.0,111126880.0,137998596.0,75051.0,50452588.0,159771.0,47548978.0,234822.0,98001566.0
2021-09-18,243.0,539701.0,8912.0,68.0,98458.0,1837.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,7414.0,42.0,417399.0,578139.0,3558022.0,116011.0,111544279.0,138576735.0,48217.0,50500805.0,144327.0,47693305.0,192544.0,98194110.0
2021-09-19,113.0,539814.0,8887.0,33.0,98491.0,1832.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,5814.0,28.0,417505.0,120079.0,3558022.0,116039.0,111961784.0,138696814.0,7882.0,50508687.0,24909.0,47718214.0,32791.0,98226901.0
2021-09-20,373.0,540187.0,8845.0,114.0,98605.0,1805.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,1515.0,30.0,417826.0,613961.0,3558022.0,116069.0,112379610.0,139310775.0,44522.0,50553209.0,96340.0,47814554.0,140862.0,98367763.0
2021-09-21,503.0,540690.0,8594.0,136.0,98741.0,1744.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,7851.0,153.0,418397.0,508604.0,3558022.0,116222.0,112798007.0,139819379.0,45878.0,50599087.0,98485.0,47913039.0,144363.0,98512126.0
2021-09-22,361.0,541051.0,8414.0,68.0,98809.0,1656.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,6794.0,60.0,418859.0,454400.0,3558022.0,116282.0,113216866.0,140273779.0,48656.0,50647743.0,144875.0,48057914.0,193531.0,98705657.0
2021-09-23,301.0,541352.0,8237.0,71.0,98880.0,1609.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,6229.0,66.0,419256.0,532090.0,3558022.0,116348.0,113636122.0,140805869.0,43248.0,50690991.0,91307.0,48149221.0,134555.0,98840212.0
2021-09-24,296.0,541648.0,8107.0,72.0,98952.0,1586.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,5879.0,53.0,419628.0,733998.0,3558022.0,116401.0,114055750.0,141539867.0,52278.0,50743269.0,132471.0,48281692.0,184749.0,99024961.0
2021-09-25,196.0,541844.0,7980.0,54.0,99006.0,1571.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,6012.0,29.0,419912.0,532254.0,3558022.0,116430.0,114475662.0,142072121.0,35214.0,50778483.0,118635.0,48400327.0,153849.0,99178810.0
2021-09-26,89.0,541933.0,7994.0,35.0,99041.0,1577.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4706.0,14.0,419971.0,106539.0,3558022.0,116444.0,114895633.0,142178660.0,5546.0,50784029.0,18689.0,48419016.0,24235.0,99203045.0
2021-09-27,343.0,542276.0,7980.0,94.0,99135.0,1571.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,1309.0,84.0,420247.0,573379.0,3558022.0,116528.0,115315880.0,142752039.0,33958.0,50817987.0,78846.0,48497862.0,112804.0,99315849.0
2021-09-28,304.0,542580.0,7801.0,79.0,99214.0,1524.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6765.0,58.0,420645.0,486151.0,3558022.0,116586.0,115736525.0,143238190.0,36487.0,50854474.0,74389.0,48572251.0,110876.0,99426725.0
2021-09-29,254.0,542834.0,7726.0,52.0,99266.0,1466.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5835.0,43.0,420934.0,435954.0,3558022.0,116629.0,116157459.0,143674144.0,44382.0,50898856.0,102962.0,48675213.0,147344.0,99574069.0
2021-09-30,238.0,543072.0,7565.0,58.0,99324.0,1414.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5204.0,61.0,421264.0,528440.0,3558022.0,116690.0,116578723.0,144202584.0,36316.0,50935172.0,71485.0,48746698.0,107801.0,99681870.0
2021-10-01,214.0,543286.0,7410.0,48.0,99372.0,1355.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4935.0,49.0,421579.0,707413.0,3558022.0,116739.0,117000302.0,144909997.0,61695.0,50996867.0,101506.0,48848204.0,163201.0,99845071.0
2021-10-02,141.0,543427.0,7294.0,33.0,99405.0,1325.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4948.0,30.0,421787.0,528232.0,3558022.0,116769.0,117422089.0,145438229.0,39457.0,51036324.0,81746.0,48929950.0,121203.0,99966274.0
2021-10-03,76.0,543503.0,7308.0,19.0,99424.0,1326.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,3744.0,9.0,421839.0,99419.0,3558022.0,116778.0,117843928.0,145537648.0,5283.0,51041607.0,11263.0,48941213.0,16546.0,99982820.0
2021-10-04,283.0,543786.0,7299.0,71.0,99495.0,1328.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,1138.0,55.0,422072.0,512831.0,3558022.0,116833.0,118266000.0,146050479.0,35140.0,51076747.0,59545.0,49000758.0,94685.0,100077505.0
2021-10-05,290.0,544076.0,7096.0,75.0,99570.0,1279.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5558.0,61.0,422510.0,456650.0,3558022.0,116894.0,118688510.0,146507129.0,33876.0,51110623.0,62153.0,49062911.0,96029.0,100173534.0
2021-10-06,202.0,544278.0,7038.0,40.0,99610.0,1242.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4946.0,39.0,422728.0,403413.0,3558022.0,116933.0,119111238.0,146910542.0,42685.0,51153308.0,80247.0,49143158.0,122932.0,100296466.0
2021-10-07,194.0,544472.0,6903.0,47.0,99657.0,1200.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4615.0,36.0,423001.0,472171.0,3558022.0,116969.0,119534239.0,147382713.0,30524.0,51183832.0,59501.0,49202659.0,90025.0,100386491.0
2021-10-08,218.0,544690.0,6805.0,52.0,99709.0,1164.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4470.0,41.0,423274.0,675274.0,3558022.0,117010.0,119957513.0,148057987.0,49448.0,51233280.0,89933.0,49292592.0,139381.0,100525872.0
2021-10-09,128.0,544818.0,6706.0,26.0,99735.0,1127.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4734.0,15.0,423485.0,513558.0,3558022.0,117025.0,120380998.0,148571545.0,33654.0,51266934.0,64149.0,49356741.0,97803.0,100623675.0
2021-10-10,91.0,544909.0,6737.0,17.0,99752.0,1132.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,3991.0,8.0,423537.0,92281.0,3558022.0,117033.0,120804535.0,148663826.0,4706.0,51271640.0,7944.0,49364685.0,12650.0,100636325.0
2021-10-11,226.0,545135.0,6729.0,58.0,99810.0,1145.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,1120.0,35.0,423734.0,507284.0,3558022.0,117068.0,121228269.0,149171110.0,30692.0,51302332.0,50674.0,49415359.0,81366.0,100717691.0
2021-10-12,254.0,545389.0,6629.0,68.0,99878.0,1111.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5880.0,53.0,424018.0,444980.0,3558022.0,117121.0,121652287.0,149616090.0,31596.0,51333928.0,51380.0,49466739.0,82976.0,100800667.0
2021-10-13,219.0,545608.0,6601.0,58.0,99936.0,1091.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5578.0,24.0,424238.0,413801.0,3558022.0,117145.0,122076525.0,150029891.0,40099.0,51374027.0,62825.0,49529564.0,102924.0,100903591.0
2021-10-14,206.0,545814.0,6523.0,44.0,99980.0,1075.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5187.0,40.0,424464.0,807823.0,3558022.0,117185.0,122500989.0,150837714.0,30312.0,51404339.0,49749.0,49579313.0,80061.0,100983652.0
2021-10-15,215.0,546029.0,6470.0,43.0,100023.0,1051.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6099.0,36.0,424693.0,373296.0,3558022.0,117221.0,122925682.0,151211010.0,44893.0,51449232.0,70433.0,49649746.0,115326.0,101098978.0
2021-10-16,109.0,546138.0,6437.0,25.0,100048.0,1049.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,4899.0,15.0,424817.0,283697.0,3558022.0,117236.0,123350499.0,151494707.0,31299.0,51480531.0,46739.0,49696485.0,78038.0,101177016.0
2021-10-17,71.0,546209.0,6448.0,18.0,100066.0,1052.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,3778.0,5.0,424868.0,60671.0,3558022.0,117241.0,123775367.0,151555378.0,3841.0,51484372.0,5674.0,49702159.0,9515.0,101186531.0
2021-10-18,277.0,546486.0,6468.0,67.0,100133.0,1049.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,1057.0,46.0,425074.0,391024.0,3558022.0,117287.0,124200441.0,151946402.0,29005.0,51513377.0,42605.0,49744764.0,71610.0,101258141.0
2021-10-19,286.0,546772.0,6483.0,63.0,100196.0,1046.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5934.0,39.0,425292.0,347376.0,3558022.0,117326.0,124625733.0,152293778.0,27152.0,51540529.0,43279.0,49788043.0,70431.0,101328572.0
2021-10-20,263.0,547035.0,6465.0,44.0,100240.0,1026.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6036.0,26.0,425537.0,314645.0,3558022.0,117352.0,125051270.0,152608423.0,35297.0,51575826.0,51887.0,49839930.0,87184.0,101415756.0
2021-10-21,273.0,547308.0,6453.0,59.0,100299.0,1009.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6127.0,37.0,425777.0,342016.0,3558022.0,117389.0,125477047.0,152950439.0,26129.0,51601955.0,42011.0,49881941.0,68140.0,101483896.0
2021-10-22,203.0,547511.0,6400.0,58.0,100357.0,1010.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6366.0,29.0,426012.0,436541.0,3558022.0,117418.0,125903059.0,153386980.0,38410.0,51640365.0,59406.0,49941347.0,97816.0,101581712.0
2021-10-23,184.0,547695.0,6348.0,42.0,100399.0,1007.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6291.0,23.0,426213.0,335682.0,3558022.0,117441.0,126329272.0,153722662.0,27006.0,51667371.0,42449.0,49983796.0,69455.0,101651167.0
2021-10-24,63.0,547758.0,6377.0,21.0,100420.0,1018.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5005.0,4.0,426243.0,64748.0,3558022.0,117445.0,126755515.0,153787410.0,2920.0,51670291.0,5008.0,49988804.0,7928.0,101659095.0
2021-10-25,269.0,548027.0,6405.0,74.0,100494.0,1023.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,1295.0,43.0,426431.0,350750.0,3558022.0,117488.0,127181946.0,154138160.0,26007.0,51696298.0,35575.0,50024379.0,61582.0,101720677.0
2021-10-26,316.0,548343.0,6445.0,112.0,100606.0,1049.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6603.0,38.0,426654.0,292853.0,3558022.0,117526.0,127608600.0,154431013.0,23729.0,51720027.0,32244.0,50056623.0,55973.0,101776650.0
2021-10-27,283.0,548626.0,6489.0,61.0,100667.0,1038.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6528.0,33.0,426836.0,284130.0,3558022.0,117559.0,128035436.0,154715143.0,30079.0,51750106.0,44126.0,50100749.0,74205.0,101850855.0
2021-10-28,271.0,548897.0,6541.0,58.0,100725.0,1037.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6461.0,34.0,427031.0,287474.0,3558022.0,117593.0,128462467.0,155002617.0,23583.0,51773689.0,31265.0,50132014.0,54848.0,101905703.0
2021-10-29,283.0,549180.0,6534.0,67.0,100792.0,1034.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6433.0,28.0,427286.0,377091.0,3558022.0,117621.0,128889753.0,155379708.0,31571.0,51805260.0,46583.0,50178597.0,78154.0,101983857.0
2021-10-30,176.0,549356.0,6524.0,44.0,100836.0,1039.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,7360.0,22.0,427445.0,331824.0,3558022.0,117643.0,129317198.0,155711532.0,20557.0,51825817.0,32945.0,50211542.0,53502.0,102037359.0
2021-10-31,105.0,549461.0,6572.0,20.0,100856.0,1046.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,6329.0,12.0,427489.0,75139.0,3558022.0,117655.0,129744687.0,155786671.0,2488.0,51828305.0,3844.0,50215386.0,6332.0,102043691.0
2021-11-01,103.0,549564.0,6639.0,28.0,100884.0,1069.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,1866.0,6.0,427519.0,85834.0,3558022.0,117661.0,130172206.0,155872505.0,8442.0,51836747.0,5018.0,50220404.0,13460.0,102057151.0
2021-11-02,416.0,549980.0,6680.0,126.0,101010.0,1091.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,2039.0,87.0,427801.0,370193.0,3558022.0,117748.0,130600007.0,156242698.0,26294.0,51863041.0,36319.0,50256723.0,62613.0,102119764.0
2021-11-03,447.0,550427.0,6764.0,95.0,101105.0,1096.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,10050.0,35.0,428108.0,281011.0,3558022.0,117783.0,131028115.0,156523709.0,30084.0,51893125.0,43649.0,50300372.0,73733.0,102193497.0
2021-11-04,334.0,550761.0,6718.0,81.0,101186.0,1099.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,9502.0,49.0,428434.0,275605.0,3558022.0,117832.0,131456549.0,156799314.0,23780.0,51916905.0,31652.0,50332024.0,55432.0,102248929.0
2021-11-05,334.0,551095.0,6735.0,82.0,101268.0,1089.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,8998.0,26.0,428716.0,367263.0,3558022.0,117858.0,131885265.0,157166577.0,32386.0,51949291.0,44739.0,50376763.0,77125.0,102326054.0
2021-11-06,190.0,551285.0,6667.0,55.0,101323.0,1099.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,9605.0,25.0,428950.0,302889.0,3558022.0,117883.0,132314215.0,157469466.0,21525.0,51970816.0,32434.0,50409197.0,53959.0,102380013.0
2021-11-07,100.0,551385.0,6709.0,20.0,101343.0,1101.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,8547.0,10.0,428990.0,64027.0,3558022.0,117893.0,132743205.0,157533493.0,2400.0,51973216.0,4013.0,50413210.0,6413.0,102386426.0
2021-11-08,483.0,551868.0,6865.0,121.0,101464.0,1141.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,2197.0,57.0,429250.0,372074.0,3558022.0,117950.0,133172455.0,157905567.0,20591.0,51993807.0,31010.0,50444220.0,51601.0,102438027.0
2021-11-09,409.0,552277.0,6851.0,99.0,101563.0,1140.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,12476.0,44.0,429618.0,329506.0,3558022.0,117994.0,133602073.0,158235073.0,22403.0,52016210.0,32973.0,50477193.0,55376.0,102493403.0
2021-11-10,397.0,552674.0,6906.0,93.0,101656.0,1154.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,11883.0,33.0,429919.0,354390.0,3558022.0,118027.0,134031992.0,158589463.0,31578.0,52047788.0,44214.0,50521407.0,75792.0,102569195.0
2021-11-11,212.0,552886.0,6952.0,35.0,101691.0,1145.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,12603.0,17.0,430063.0,86151.0,3558022.0,118044.0,134462055.0,158675614.0,4708.0,52052496.0,5912.0,50527319.0,10620.0,102579815.0
2021-11-12,362.0,553248.0,7046.0,98.0,101789.0,1182.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,3860.0,48.0,430277.0,481404.0,3558022.0,118092.0,134892332.0,159157018.0,29072.0,52081568.0,41854.0,50569173.0,70926.0,102650741.0
2021-11-13,234.0,553482.0,7050.0,64.0,101853.0,1202.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,14646.0,16.0,430476.0,331494.0,3558022.0,118108.0,135322808.0,159488512.0,20346.0,52101914.0,28287.0,50597460.0,48633.0,102699374.0
2021-11-14,125.0,553607.0,7111.0,26.0,101879.0,1210.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,12496.0,17.0,430524.0,68131.0,3558022.0,118125.0,135753332.0,159556643.0,2355.0,52104269.0,3375.0,50600835.0,5730.0,102705104.0
2021-11-15,631.0,554238.0,7361.0,144.0,102023.0,1257.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,3241.0,75.0,430811.0,458995.0,3558022.0,118200.0,136184143.0,160015638.0,20480.0,52124749.0,27935.0,50628770.0,48415.0,102753519.0
2021-11-16,647.0,554885.0,7535.0,135.0,102158.0,1277.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,19778.0,47.0,431216.0,433490.0,3558022.0,118247.0,136615359.0,160449128.0,23639.0,52148388.0,27913.0,50656683.0,51552.0,102805071.0
2021-11-17,525.0,555410.0,7663.0,107.0,102265.0,1300.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,20294.0,56.0,431559.0,405919.0,3558022.0,118303.0,137046918.0,160855047.0,30508.0,52178896.0,36594.0,50693277.0,67102.0,102872173.0
2021-11-18,522.0,555932.0,7787.0,119.0,102384.0,1333.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,20366.0,52.0,431887.0,445058.0,3558022.0,118355.0,137478805.0,161300105.0,23432.0,52202328.0,29351.0,50722628.0,52783.0,102924956.0
2021-11-19,563.0,556495.0,7940.0,129.0,102513.0,1353.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,21220.0,50.0,432215.0,569320.0,3558022.0,118405.0,137911020.0,161869425.0,33666.0,52235994.0,40084.0,50762712.0,73750.0,102998706.0
2021-11-20,269.0,556764.0,7974.0,40.0,102553.0,1333.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,22678.0,23.0,432421.0,422426.0,3558022.0,118428.0,138343441.0,162291851.0,25401.0,52261395.0,29337.0,50792049.0,54738.0,103053444.0
2021-11-21,158.0,556922.0,8038.0,27.0,102580.0,1339.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,19749.0,15.0,432497.0,79422.0,3558022.0,118443.0,138775938.0,162371273.0,2644.0,52264039.0,3452.0,50795501.0,6096.0,103059540.0
2021-11-22,865.0,557787.0,8338.0,188.0,102768.0,1406.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,5266.0,97.0,432957.0,615024.0,3558022.0,118540.0,139208895.0,162986297.0,22802.0,52286841.0,19060.0,50814561.0,41862.0,103101402.0
2021-11-23,759.0,558546.0,8525.0,192.0,102960.0,1455.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,30454.0,84.0,433411.0,600786.0,3558022.0,118624.0,139642306.0,163587083.0,25712.0,52312553.0,24301.0,50838862.0,50013.0,103151415.0
2021-11-24,770.0,559316.0,8765.0,137.0,103097.0,1483.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,32591.0,81.0,433833.0,589205.0,3558022.0,118705.0,140076139.0,164176288.0,31796.0,52344349.0,34673.0,50873535.0,66469.0,103217884.0
2021-11-25,778.0,560094.0,8981.0,139.0,103236.0,1499.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,33464.0,72.0,434310.0,660439.0,3558022.0,118777.0,140510449.0,164836727.0,25629.0,52369978.0,25171.0,50898706.0,50800.0,103268684.0
2021-11-26,744.0,560838.0,9181.0,176.0,103412.0,1563.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,34436.0,60.0,434775.0,770463.0,3558022.0,118837.0,140945224.0,165607190.0,33247.0,52403225.0,37704.0,50936410.0,70951.0,103339635.0
2021-11-27,388.0,561226.0,9271.0,102.0,103514.0,1617.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,37218.0,34.0,435027.0,546957.0,3558022.0,118871.0,141380251.0,166154147.0,23490.0,52426715.0,28616.0,50965026.0,52106.0,103391741.0
2021-11-28,224.0,561450.0,9381.0,42.0,103556.0,1632.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,31648.0,23.0,435119.0,113100.0,3558022.0,118894.0,141815370.0,166267247.0,3510.0,52430225.0,4112.0,50969138.0,7622.0,103399363.0
2021-11-29,1043.0,562493.0,9860.0,253.0,103809.0,1749.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,8279.0,122.0,435531.0,852946.0,3558022.0,119016.0,142250901.0,167120193.0,19415.0,52449640.0,23309.0,50992447.0,42724.0,103442087.0
2021-11-30,1187.0,563680.0,10249.0,271.0,104080.0,1824.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,47177.0,115.0,436187.0,812091.0,3558022.0,119131.0,142687088.0,167932284.0,24777.0,52474417.0,27106.0,51019553.0,51883.0,103493970.0
2021-12-01,992.0,564672.0,10558.0,215.0,104295.0,1886.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,49610.0,96.0,436766.0,793952.0,3558022.0,119227.0,143123854.0,168726236.0,27350.0,52501767.0,31704.0,51051257.0,59054.0,103553024.0
2021-12-02,950.0,565622.0,10790.0,193.0,104488.0,1934.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,48416.0,103.0,437363.0,845617.0,3558022.0,119330.0,143561217.0,169571853.0,22086.0,52523853.0,21396.0,51072653.0,43482.0,103596506.0
